Ligand SMILES,QED
Cc1nc(-c2cc(NC3CC=NCC3)nc3[nH]ccc23)c2ccsc2n1,0.5727111378442548
C1=CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CCN=1,0.5934386662140447
Cc1cc2c(-c3ncnc4sccc34)cc(NC3C=CNCC3)nc2[nH]1,0.5161615919931695
O=C1CNC=CC1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5185947393496994
ON(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1CC=NCC1,0.5414859336849505
ONN1CCC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC1,0.4030981687758594
Oc1cc2c(-c3cc(NC4C=C=NCC4)nc4[nH]ccc34)ncnc2s1,0.5189802739920001
CCC(C=C=N)Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.47078231694927714
N=C1CN=C=CC1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5221706512296482
CCN=C=CCNc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5363245709414995
CC1CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)C=C=N1,0.577981549830443
CN=C=CC(C)Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5484572398082654
C=CNCCCNc1cc(-c2ncnc3sccc23)c2cc(C)[nH]c2n1,0.4307690461609883
O=C1CN=C=CC1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5856071979244066
O=NN1CCC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC1,0.5234532105266129
N=C=CC(CC=O)Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.35980313303402495
ON=C1CN=C=CC1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.37630093526930697
CN(C1=C=C=NCC1)c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5658894316658309
CN(C1=CCN=C=C1)c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.6047565731992923
CCN=C=CCNc1cc(-c2ncnc3sccc23)c2cc(C)[nH]c2n1,0.5215729692558179
CC1CC(Nc2cc(-c3nc(O)nc4sccc34)c3cc[nH]c3n2)C=C=N1,0.5058087392336715
CC(C=C=NCO)Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.47234368945125504
C=C1NCCC1Nc1cc(-c2ncnc3sccc23)c2cc(C)[nH]c2n1,0.5161615919931695
N=C1N=C=CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)C1=O,0.509972808595173
O=NN1CCC(=Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC1,0.5422591675251196
O=C1CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)C=C=N1,0.5849290158660971
CCN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C=C=NC=C1,0.5832706585419161
O=CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C=C=NC=C1,0.5568314017170317
